time,h1,h2,h3,C.O.P,Tevwi,Tcdwi,operation_num,running_time
1554971943.0,405.9910060799405,424.9308735501617,242.16017907394212,8.65005139363233,17.4,26.3,61.0,19052.0
1554972067.0,405.83879880954066,425.12348300717747,242.88500547089012,8.449907277124067,17.4,27.3,61.0,19054.0
1554972187.0,405.82763894789474,425.26642812810275,244.33763954859634,8.30761617414539,17.4,28.4,61.0,19056.0
1554972496.0,405.761537542689,425.7112895184486,246.37885055567068,7.98920644129712,17.4,29.9,61.0,19058.0
1554972737.0,405.45808845995975,426.1520021505067,241.43666537433805,7.926070705540218,17.5,26.6,61.0,19062.0
1554972857.0,406.0761866239626,425.50482255198864,241.14771811922114,8.488937108900686,17.5,25.6,61.0,19064.0
1554972978.0,406.1966326659213,425.247241312604,242.44997497946,8.595350454326542,17.5,27.1,61.0,19066.0
1554973098.0,405.55799377966395,425.7697499933093,244.62903331349307,7.962146325390799,17.5,28.1,61.0,19068.0
1554973219.0,405.811305916956,425.8635805726858,245.6494692285464,7.98721538768891,17.4,28.8,61.0,19070.0
1554973339.0,405.9382867237169,426.0430225522361,245.79514526484434,7.965443705641949,17.4,29.2,61.0,19072.0
1554973761.0,405.78643302371603,425.85947834730166,240.56957046416835,8.230782120808522,17.3,25.7,61.0,19076.0
1554973882.0,406.29984111756306,425.07526899230953,243.6108550171459,8.664994863804896,17.3,27.3,61.0,19078.0
1554974002.0,405.92732837865066,425.3494102534138,243.9011610838641,8.3423686677648,17.2,27.9,61.0,19080.0
1554974123.0,405.761537542689,425.45927618633164,245.6494692285464,8.128449220023445,17.2,28.8,61.0,19082.0
1554974243.0,405.96310249200053,425.8199253632149,245.94123633416547,8.058784992729747,17.2,29.3,61.0,19084.0
1554974363.0,405.90244007272855,425.77136809400815,247.11100223627582,7.991947913163081,17.2,29.8,61.0,19086.0
1554974484.0,405.1040688915722,426.6171764981829,243.61069614055933,7.5067431309360275,17.1,29.0,61.0,19088.0
1554974779.0,406.12202964062055,424.97495182581804,243.32014133842202,8.635366268578979,17.1,27.2,61.0,19090.0
1554974898.0,405.45808845995975,425.3554542273004,243.6108020194889,8.134106209482542,17.1,27.6,61.0,19092.0
1554975019.0,406.00185811926104,425.45927618633164,245.21142012706528,8.263708855817555,17.0,28.8,61.0,19094.0
1554975139.0,405.72300639776387,425.6929356973596,246.6719514521817,7.964527693585859,17.0,29.6,61.0,19096.0
1554975260.0,405.811305916956,426.3830277179846,247.69830875721843,7.685938916004197,17.0,30.3,61.0,19098.0
1554975381.0,405.1911662728218,426.782964819392,241.72571388328728,7.570719596932363,17.0,27.7,61.0,19100.0
1554975501.0,405.86370466091506,425.2773143475601,241.58125839619058,8.462230822418215,17.0,25.7,61.0,19102.0
1554975621.0,406.1860652801282,425.01648927932763,243.32024156872362,8.649078943646142,17.0,27.5,61.0,19104.0
1554975741.0,405.59821421951705,425.2184572971654,245.0657104991758,8.181983428290051,16.9,28.5,61.0,19106.0
1554975862.0,405.698093539957,425.45642997406435,245.64910457359392,8.1003271454616,16.9,29.1,61.0,19108.0
1554975982.0,405.761537542689,425.6695947857921,246.96443105436714,7.976524507098007,16.8,29.8,61.0,19110.0
1554976102.0,405.0787173749399,426.61476460295614,244.92076857020794,7.436738372136504,16.7,29.4,61.0,19112.0
1554976222.0,406.06136258748944,425.16749079750207,240.71401851805874,8.654152335415603,16.7,26.4,61.0,19114.0
1555032595.0,404.39192715325936,429.99313310648597,241.7257844147413,6.353846886576699,17.4,24.7,62.0,19122.0
1555032904.0,405.6867148310906,428.71030877020524,246.23317602078365,6.925658054601662,16.8,28.0,62.0,19124.0
1555033024.0,405.8775291149128,428.35276446583055,247.69661266648544,7.038009345782838,16.6,28.6,62.0,19126.0
1555033145.0,406.41792160136345,427.6413286052241,247.84296105673405,7.471701433977303,16.2,29.8,62.0,19128.0
1555033265.0,406.57630261562474,426.5765575764402,249.01766657435135,7.877831375148088,16.1,31.0,62.0,19130.0
1555033386.0,406.84457634056105,425.77818849962426,248.87106805033824,8.34354833948594,16.0,31.5,62.0,19132.0
1555033506.0,406.4721231555152,425.3704062520326,248.1361709731129,8.378324706733851,16.1,32.0,62.0,19134.0
1555033627.0,405.8775291149128,425.35523460265256,247.69642510203417,8.12113645072035,16.2,31.2,62.0,19136.0
1555033747.0,405.45808845995975,425.73211769694,246.67170169548908,7.832009360765893,16.4,30.9,62.0,19138.0
1555034041.0,405.698093539957,425.6670788957164,247.11056337726376,7.941691945652808,16.8,30.9,62.0,19140.0
1555034162.0,405.67315796805383,425.6645639057476,247.5501195589115,7.909550679024604,17.0,31.1,62.0,19142.0
1555034282.0,405.67315796805383,425.66204980919645,247.25629058171126,7.925245113402299,17.1,31.1,62.0,19144.0
1555034402.0,405.59821421951705,425.9103616492621,247.25691356655702,7.795399339268573,17.2,31.1,62.0,19146.0
1555034523.0,405.761537542689,426.1123971770105,247.403128079939,7.78141131668367,17.3,31.5,62.0,19148.0
1555034644.0,405.761537542689,425.9727790406124,247.55058171724053,7.827869249976748,17.3,30.9,62.0,19150.0
1555034764.0,405.9382867237169,426.1123971770105,247.69661266648544,7.843799330016909,17.5,31.2,62.0,19152.0
1555034885.0,405.648199607377,426.21616642059877,247.1103005849175,7.708000526359574,17.6,31.1,62.0,19154.0
1555035005.0,405.761537542689,426.1123971770105,247.403128079939,7.78141131668367,17.6,31.0,62.0,19156.0
1555035126.0,405.72300639776387,426.19717871864503,246.81757617776074,7.761262713313149,17.7,30.7,62.0,19158.0
1555035366.0,405.37919423576983,427.4578764545717,247.69623771538969,7.1418644898154175,17.9,30.8,62.0,19162.0
1555035486.0,405.40799796675,427.3353037897482,248.870642637497,7.138923340279717,17.9,30.6,62.0,19164.0
1555035606.0,405.2175478635023,428.37282075239915,247.54993500538077,6.80914509687013,17.8,30.5,62.0,19166.0
1555035730.0,406.0158542938848,427.23312940727754,248.13577818542936,7.441109909952487,17.7,30.4,62.0,19168.0
1555035848.0,405.2304488274878,428.17174318717787,248.7246124564951,6.8220142210453405,17.5,30.5,62.0,19170.0
1555035968.0,405.90244007272855,427.64272352846535,249.01734318837376,7.216331709923313,17.4,31.0,62.0,19172.0
1555036089.0,405.92732837865066,427.45834310095586,249.4589265673597,7.267116939416525,17.2,30.9,62.0,19174.0
1555036210.0,405.73661939984123,427.45846197158374,249.60580721397926,7.18773334583363,17.1,31.4,62.0,19176.0
1555036330.0,405.70942636013785,427.62264322011424,249.4587013233091,7.130433018358647,16.9,31.3,62.0,19178.0
1555036450.0,405.55799377966395,427.56095064784836,249.3115316867862,7.101157495736632,16.8,31.0,62.0,19180.0
1555036571.0,405.761537542689,427.54071374442645,249.75319203279307,7.163188546013528,16.7,31.5,62.0,19182.0
1555036692.0,405.6367187193402,427.5206461314238,250.34241582077394,7.096272071018557,16.6,31.9,62.0,19184.0
1555036986.0,406.23965267059276,424.94064007146534,242.88482111514475,8.735091257685465,16.4,26.8,62.0,19186.0
1555037106.0,405.55799377966395,425.3141064476201,243.75612565087863,8.18996484015923,16.3,27.6,62.0,19188.0
1555037226.0,406.06882962377375,424.6698584800163,243.75601697050175,8.726012625844591,16.3,28.1,62.0,19190.0
1555037347.0,405.92732837865066,424.7116580693204,243.75612565087863,8.633323914045405,16.3,28.4,62.0,19192.0
1555037467.0,405.1796558069647,425.0510511016969,243.75596268877615,8.12342015867307,16.5,28.7,62.0,19194.0
1555037588.0,405.05397960712037,425.2137456216684,243.75612565087863,8.000978475635252,16.6,28.7,62.0,19196.0
1555037708.0,405.003797791011,424.9606120334259,244.77448713083504,8.028802027912608,16.7,28.8,62.0,19198.0
1555037835.0,404.9536124875083,425.1722815103243,243.75601697050175,7.972710534758799,16.8,28.3,62.0,19200.0
1555037949.0,405.26758091218255,425.2456510023191,243.90088382116394,8.07719145858276,17.0,28.9,62.0,19202.0
1555038069.0,405.70942636013785,425.0337475316933,243.61074906062845,8.388324529511141,17.0,28.2,62.0,19204.0
1555038190.0,405.78643302371603,424.87834315075213,243.75656193224228,8.486833952880538,17.1,27.9,62.0,19206.0
1555038310.0,405.86370466091506,424.97495182581804,243.75628896384413,8.48230438852649,17.2,28.3,62.0,19208.0
1555038430.0,405.8609842347625,424.96420042129785,244.62903331349307,8.44004220791426,17.2,28.9,62.0,19210.0
1555038550.0,405.3055505222578,425.155831061512,245.50339972040166,8.050372410900959,17.3,29.3,62.0,19212.0
1555038670.0,404.9661272334561,425.6150786999679,244.04713955161498,7.793082759810724,17.3,28.7,62.0,19214.0
1555038791.0,405.43305476290163,425.42347638694986,245.35794419447151,8.007590514042057,17.4,29.2,62.0,19216.0
1555038911.0,405.811305916956,425.2216598059265,244.77435878684008,8.296445703734515,17.4,29.0,62.0,19218.0
1555039212.0,405.8609842347625,425.3048623402573,244.9204389769526,8.277183408814347,17.5,28.9,62.0,19220.0
1555039333.0,405.50808686187776,425.3463874898296,244.0463972733151,8.138887126302825,17.6,28.7,62.0,19222.0
1555039456.0,405.55799377966395,425.4144487878081,244.1927242319186,8.126590042460288,17.6,28.3,62.0,19224.0
1555039576.0,405.406686812537,425.56144952562397,243.03005830918116,8.056489218695704,17.6,28.0,62.0,19226.0
1555039696.0,405.7567185867575,425.3141064476201,243.61069614055933,8.290781141109228,17.7,28.1,62.0,19228.0
1555039817.0,406.08684770666497,425.9363735296314,244.0471969254965,8.163401595905349,17.7,28.0,62.0,19230.0
1555039940.0,405.5048184872029,426.47501696112016,244.9209668129408,7.657717301722077,17.7,28.3,62.0,19232.0
1555040058.0,405.90244007272855,425.73940527514486,245.64903176713193,8.078524445164451,17.6,28.8,62.0,19234.0
1555040368.0,406.1681271107748,426.03310342109035,247.1103881387939,8.006943299971867,17.3,29.6,62.0,19236.0
1555040488.0,405.49480137194524,426.52304234118066,246.96417244920193,7.53893914163698,17.2,29.9,62.0,19238.0
1555040608.0,405.406686812537,426.6041554632632,246.67112043282842,7.4884208579438125,17.1,29.7,62.0,19240.0
1555040728.0,405.45661701136436,426.8075159626062,247.11065106187098,7.416360609035796,17.1,30.0,62.0,19242.0
1555040849.0,405.44485992946755,426.7038345640462,247.69651886203044,7.420317479040251,17.0,30.2,62.0,19244.0
1555040975.0,405.45808845995975,426.6822081368706,248.2835449674156,7.405468207170471,16.9,30.5,62.0,19246.0
1555041090.0,404.665184537335,427.4375093298373,244.33751987533594,7.04046100355929,16.9,29.4,62.0,19248.0
1555041210.0,405.003797791011,426.6836379308495,242.0153861639794,7.517971100143251,16.8,26.8,62.0,19250.0
1555041516.0,405.5330517185268,425.6588147189166,243.46567900767855,8.052731849605395,16.6,27.3,62.0,19252.0
1555041663.0,405.59821421951705,425.5711783566045,244.0467390369778,8.088507748459705,16.5,27.9,62.0,19254.0
1555041879.0,405.7025119166151,424.60706205606033,244.19243047278627,8.54345013515185,16.4,28.5,62.0,19258.0
1555042000.0,405.1924967948841,425.1415746075407,244.7744229386826,8.041377920458313,16.4,28.9,62.0,19260.0
1555042121.0,405.44485992946755,424.83873636173166,244.19167132593205,8.314644530542171,16.5,29.2,62.0,19262.0
1555042720.0,405.55799377966395,425.09647251815454,244.1912653193126,8.25891977672041,17.0,29.2,62.0,19264.0
1555042840.0,405.50808686187776,425.2184572971654,245.35759339199532,8.125189427346509,17.1,29.3,62.0,19266.0
1555042960.0,405.3055505222578,425.3317354035079,243.75590844601768,8.066920535997559,17.2,28.6,62.0,19268.0
1555043080.0,405.55799377966395,425.5738783698469,244.77545485447212,8.032747101472072,17.2,28.8,62.0,19270.0
1555043203.0,405.406686812537,425.4706607569499,244.6293482915599,8.013235013482854,17.3,28.8,62.0,19272.0
1555043683.0,405.92732837865066,425.3286836311046,244.62922217987074,8.31375458569465,17.5,29.0,62.0,19274.0
1555043803.0,405.59821421951705,425.16570546965204,243.90093919546123,8.263567002895208,17.5,28.6,62.0,19276.0
1555043924.0,405.90244007272855,425.26642812810275,244.62903331349307,8.328522321850766,17.5,29.0,62.0,19278.0
1555044044.0,405.761537542689,425.21051779992,243.90132791110386,8.322298006930554,17.6,28.5,62.0,19280.0
1555044165.0,405.6097507429185,425.3141064476201,243.02949101967198,8.250980755714536,17.6,28.4,62.0,19282.0
1555044288.0,405.8609842347625,425.2376559299805,243.61101424295518,8.373469527888481,17.6,28.1,62.0,19284.0
1555044412.0,405.59821421951705,425.1689941644892,243.75574595148848,8.26959726301593,17.6,28.5,62.0,19286.0
1555044823.0,404.92835020024904,426.0490045154257,244.6286566642981,7.589712474994914,17.6,28.8,62.0,19288.0
1555044943.0,405.9134485445226,425.7625348943119,245.35738340400002,8.08883906851597,17.6,29.0,62.0,19290.0
1555045064.0,405.73661939984123,425.7625348943119,245.50339972040166,8.00129311060367,17.6,29.0,62.0,19292.0
1555045184.0,405.90244007272855,425.9004794221464,245.94116048775717,7.9988481265603655,17.5,29.6,62.0,19294.0
1555045305.0,406.0266565503822,426.0264260563348,245.35759339199532,8.033545742142998,17.5,29.3,62.0,19296.0
1555045425.0,405.8775291149128,426.12358164784337,246.38005478238833,7.877954187518751,17.5,29.8,62.0,19298.0
1555045546.0,405.9910060799405,425.9004794221464,246.08737791726494,8.031534808291374,17.4,29.5,62.0,19300.0
1555045666.0,406.0158542938848,425.9026749802954,245.7953684853964,8.056616406159511,17.4,29.4,62.0,19302.0
1555045976.0,405.96613534024476,425.81761342854236,245.94085752124784,8.061126587512469,17.4,29.6,62.0,19304.0
1555046096.0,405.648199607377,426.202420835326,246.2332547620643,7.7558250968197715,17.3,29.9,62.0,19306.0
1555046216.0,405.45661701136436,426.42562183083095,246.23333354567413,7.593268485392088,17.3,29.8,62.0,19308.0
1555046339.0,405.45661701136436,426.57035110277616,245.6494692285464,7.568871858049064,17.3,29.6,62.0,19310.0
1555046457.0,405.761537542689,425.9646062775351,245.35738340400002,7.939593546104473,17.3,29.0,62.0,19312.0
1555046585.0,405.9910060799405,426.0675775937358,245.64983492182316,7.986481708191161,17.3,29.3,62.0,19314.0
1555046698.0,405.90244007272855,425.82223886610547,244.9195215049629,8.081553445273288,17.3,29.1,62.0,19316.0
1555046819.0,405.90244007272855,425.9439749334791,245.79551750774596,7.988755535811627,17.3,29.4,62.0,19318.0
1555047105.0,405.67315796805383,425.9298431328826,244.77467994921278,7.942981623578068,17.2,28.7,62.0,19320.0
1555047226.0,405.77276426833595,425.8703573241756,244.62903331349307,8.018061193055166,17.2,28.7,62.0,19322.0
1555047346.0,405.6367187193402,425.72605147030976,244.62859402982298,8.014607885956144,17.2,28.8,62.0,19324.0
1555047466.0,405.6867148310906,425.7697499933093,244.62903331349307,8.01958868351676,17.2,28.6,62.0,19326.0
1555047587.0,405.6347037221278,425.83383024921727,243.75590844601768,8.01414828799707,17.2,28.4,62.0,19328.0
