time,h1,h2,h3,C.O.P,Tevwi,Tcdwi,operation_num,running_time
1557212642.0,405.66172825565764,425.2361334821485,244.77378323319493,8.219301846511652,17.6,29.2,78.0,26032.0
1557212762.0,405.698093539957,425.42638153944563,244.33751987533597,8.179147307095473,17.6,28.8,78.0,26034.0
1557213228.0,405.8637046609151,425.4649684943339,244.483003898964,8.233178336531942,17.7,28.9,78.0,26038.0
1557213348.0,405.761537542689,425.5271122754073,244.7746799492128,8.144810346799174,17.7,28.9,78.0,26040.0
1557213469.0,405.6731579680537,425.4056461344673,244.48312634505123,8.16876362796268,17.7,28.8,78.0,26042.0
1557213589.0,405.761537542689,425.6304351335096,244.19219617763042,8.131771812025653,17.7,28.7,78.0,26044.0
1557213710.0,405.2563441821479,425.4649684943339,245.21210610916438,7.919600839750159,17.7,28.8,78.0,26046.0
1557213830.0,405.2563441821479,426.0656121898917,245.5033997204017,7.677009321149449,17.7,29.1,78.0,26048.0
1557213950.0,405.6347037221278,426.2094556385972,244.9201103971529,7.8112530336916945,17.7,29.0,78.0,26050.0
1557214462.0,405.698093539957,426.1067716251949,245.21155699618598,7.863641921024504,17.5,29.0,78.0,26054.0
1557214582.0,405.761537542689,426.31183536928137,244.774615636094,7.83379994124834,17.5,28.9,78.0,26056.0
1557214703.0,405.6867148310906,425.96883057806457,245.0661803661663,7.9193185005311415,17.5,28.6,78.0,26058.0
1557214823.0,405.90244007272855,426.00788550279475,245.0659787502999,7.999646756490662,17.5,28.8,78.0,26060.0
1557214944.0,405.9521941062434,425.9254997960734,245.35759339199527,8.04046176472529,17.4,29.0,78.0,26062.0
1557215064.0,405.8775291149128,425.8222388661055,245.35724361751926,8.0482638002689,17.4,29.1,78.0,26064.0
1557215185.0,405.9134485445226,425.96883057806457,244.92030742346125,8.027428290909942,17.4,28.8,78.0,26066.0
1557215607.0,405.61168614663205,425.77610487341315,245.94070628937655,7.918451903857275,17.3,29.7,78.0,26070.0
1557215727.0,405.46984207443074,426.1423450115373,245.94093320001969,7.716961480656555,17.2,29.5,78.0,26072.0
1557215847.0,405.46984207443074,426.1835771478254,245.94108468326786,7.701593016706402,17.2,29.4,78.0,26074.0
1557215967.0,405.49480137194524,426.3275017306761,245.6493232420113,7.672816071726565,17.2,29.4,78.0,26076.0
1557216088.0,405.46984207443074,426.3669857020657,245.5030428298875,7.654960031618823,17.2,29.5,78.0,26078.0
1557216209.0,405.33053846497774,426.16659848938286,245.21142012706528,7.684711896124607,17.2,29.0,78.0,26080.0
1557216329.0,405.557993779664,426.1067716251949,245.50354276577698,7.789000991545413,17.2,28.9,78.0,26082.0
1557216450.0,405.6867148310906,425.96249743078863,245.7952196299739,7.885835943195543,17.2,29.3,78.0,26084.0
1557216910.0,406.00185811926093,425.9211645752388,246.233728098888,8.02076770963211,17.1,29.4,78.0,26088.0
1557217030.0,406.00185811926093,426.00173156916236,245.94116048775717,8.003085521138303,17.1,29.7,78.0,26090.0
1557217151.0,405.2304488274878,426.3860060092656,246.08730054179523,7.522522187350831,17.1,29.6,78.0,26092.0
1557217271.0,405.3555035573126,426.40800446087434,245.7953684853964,7.579153460334084,17.1,29.4,78.0,26094.0
1557217392.0,405.4448599294676,426.10296325929613,245.794996659716,7.7281956005724295,17.1,29.4,78.0,26096.0
1557217512.0,405.4448599294676,426.16478134510527,245.64910457359392,7.712179604854716,17.1,29.3,78.0,26098.0
1557217633.0,405.7230063977639,426.202420835326,246.23325476206432,7.787808197443994,17.1,29.8,78.0,26100.0
1557218055.0,406.15754460487847,425.21578985456637,241.72592591527652,8.627846715966465,17.1,26.0,78.0,26104.0
1557218175.0,406.00185811926093,425.32950017595437,242.4501435490481,8.462062474587974,17.1,27.0,78.0,26106.0
1557218296.0,405.761537542689,425.37910138886633,243.1751048758352,8.28779933847574,17.0,27.4,78.0,26108.0
1557218416.0,405.8637046609151,425.3317354035078,243.46511266100342,8.341808894137943,17.0,28.0,78.0,26110.0
1557218537.0,405.557993779664,425.75401346592713,243.75596268877612,8.011580182848654,17.0,28.3,78.0,26112.0
1557218657.0,405.50808686187776,425.60451480360337,245.0659787502999,7.983613235984932,17.0,28.8,78.0,26114.0
1557218777.0,405.786433023716,425.5603828857457,245.21142012706528,8.120533025371444,17.0,29.1,78.0,26116.0
1557218897.0,405.6731579680537,425.6226027570001,245.21162549209305,8.04340843434754,17.0,29.0,78.0,26118.0
1557219018.0,405.648199607377,425.6173846583721,245.2109423727681,8.034241598988745,17.0,29.4,78.0,26120.0
1557219139.0,405.2175478635024,425.98106741062446,246.08730054179523,7.663934188063169,17.0,29.6,78.0,26122.0
1557219259.0,405.33053846497774,426.2436358891382,246.23341237161938,7.607535262067724,17.0,29.8,78.0,26124.0
1557219379.0,405.3055505222578,426.0784777596508,246.67186815698904,7.636558899590978,17.0,29.7,78.0,26126.0
1557278504.0,406.0755373017129,424.21841289204605,245.79514526484436,8.834343334320726,15.7,29.6,79.0,26158.0
1557279021.0,404.75366967247584,425.6717531565162,241.58108808628143,7.800551217356433,16.4,27.4,79.0,26162.0
1557279141.0,405.1924967948841,424.7561086879308,241.7258197351638,8.355649148704465,16.5,26.6,79.0,26164.0
1557279262.0,405.6867148310906,424.6194119233021,243.02996338051773,8.591314309755013,16.6,27.8,79.0,26166.0
1557279382.0,405.2296770623262,424.9469384194957,244.337879371863,8.159946494392846,16.7,28.4,79.0,26168.0
1557279503.0,405.2805396528738,425.2216598059265,245.06604591486183,8.03437783375906,16.8,29.1,79.0,26170.0
1557279623.0,405.68454145614714,425.1911258479917,245.94116048775717,8.18920307930359,16.9,29.7,79.0,26172.0
1557279743.0,405.50808686187776,425.310359283022,246.3796523097783,8.035867357434578,17.0,30.0,79.0,26174.0
1557280204.0,405.2805396528738,425.266387833133,240.71401851805874,8.234152468813615,17.1,26.2,79.0,26178.0
1557280324.0,406.18236252365176,424.74433833883177,242.88505165453876,8.797409957595537,17.1,27.5,79.0,26180.0
1557280445.0,405.88578980595383,425.01296781531465,243.75612565087863,8.476402743558344,17.1,28.1,79.0,26182.0
1557280565.0,405.6731579680537,425.00591868599366,244.62915918426341,8.33010872753159,17.1,28.6,79.0,26184.0
1557280687.0,405.90244007272855,424.9953290916806,245.21155699618598,8.416268638917698,17.0,29.2,79.0,26186.0
1557280809.0,405.5829131204392,425.22978317188256,245.502615923592,8.147877844037858,17.0,29.7,79.0,26188.0
1557280929.0,405.8609842347625,425.38803287202126,246.6719514521817,8.152232103260024,17.1,30.2,79.0,26190.0
1557281050.0,405.648199607377,425.3582030788477,247.25673535201446,8.036095198289912,17.2,30.7,79.0,26192.0
1557281170.0,404.8161007641362,426.14626458113196,242.45018578486085,7.6120331926332225,17.3,28.0,79.0,26194.0
1557281291.0,405.557993779664,425.32447791794425,240.85846021045018,8.332262450774035,17.4,26.4,79.0,26196.0
1557281411.0,405.6867148310906,424.86880820534765,242.3050139618383,8.517407234004796,17.4,26.9,79.0,26198.0
1557281531.0,405.9273283786506,424.8820677777922,242.88491321725868,8.601670100976241,17.4,27.5,79.0,26200.0
1557281652.0,405.66172825565764,424.92972181441843,244.04691044990997,8.387734680981614,17.4,28.4,79.0,26202.0
1557281772.0,405.6097507429185,425.1591239402375,244.919979248828,8.219689187586209,17.4,29.0,79.0,26204.0
1557281892.0,405.6867148310906,425.1943609253698,245.3571737859149,8.218805091619659,17.5,29.3,79.0,26206.0
1557282012.0,405.9273283786506,425.2925264648106,245.794996659716,8.26907791009784,17.5,29.7,79.0,26208.0
1557282134.0,405.8913872330446,425.2202494009893,246.81774523792416,8.229850293977988,17.5,30.3,79.0,26210.0
1557282254.0,405.5829131204392,426.23343648799744,245.06671980136875,7.772984270763764,17.6,29.6,79.0,26212.0
1557282374.0,405.68236477262354,426.0467895255271,241.87045185955404,8.044023580372112,17.6,27.4,79.0,26214.0
1557282495.0,405.50808686187776,425.22877797217836,240.1365817181804,8.385685076590462,17.6,26.0,79.0,26216.0
1557282938.0,405.9910060799405,425.55768508562807,245.64910457359392,8.19464056520472,17.6,29.1,79.0,26220.0
1557283058.0,405.91632599044516,425.6330020121583,246.5256975473856,8.084051706663441,17.5,29.7,79.0,26222.0
1557283178.0,405.81130591695603,426.1800154929528,246.37909063542583,7.827310546437914,17.5,29.9,79.0,26224.0
1557283298.0,405.9273283786506,426.2957720362443,247.5497506287948,7.775634722626957,17.5,30.7,79.0,26226.0
1557283419.0,405.003797791011,426.78094161971677,243.0303440089681,7.437773064093716,17.5,27.9,79.0,26228.0
1557283540.0,405.8637046609151,426.02855535920054,241.58102021640408,8.146982435058641,17.5,26.9,79.0,26230.0
1557283660.0,405.90244007272855,425.38508425498725,242.44984894446213,8.389651301906431,17.4,26.7,79.0,26232.0
1557283781.0,405.6867148310906,425.54090538495,243.17525146765854,8.185247488311374,17.4,27.4,79.0,26234.0
1557283901.0,405.90244007272855,425.4649684943339,244.6287193388747,8.244012085663684,17.3,28.4,79.0,26236.0
1557284022.0,405.66172825565764,425.5008360953111,245.50354276577698,8.072852206073744,17.3,28.9,79.0,26238.0
1557284451.0,405.1924967948841,426.85347421784456,244.77410258244674,7.4058705237555555,17.3,29.8,79.0,26242.0
1557284571.0,405.734288721083,426.22547486945234,242.16017907394212,7.982656956154631,17.3,27.2,79.0,26244.0
1557284692.0,405.4580884599597,425.7581830899598,240.71388729373317,8.115440059218411,17.3,25.9,79.0,26246.0
1557284812.0,405.9910060799405,425.37910138886633,243.02986860407856,8.405216442320603,17.3,27.3,79.0,26248.0
1557284933.0,405.66172825565764,425.3463874898296,244.6289704383178,8.180622072328916,17.3,28.2,79.0,26250.0
1557285053.0,405.90244007272855,425.5603828857457,245.5033997204017,8.159502847170444,17.3,28.9,79.0,26252.0
1557285174.0,406.04394901873866,425.57046526260183,246.52545231892242,8.169327017047838,17.3,29.7,79.0,26254.0
1557285626.0,405.786433023716,425.3735753688407,241.72585509205703,8.375932284603772,17.3,26.0,79.0,26258.0
1557285747.0,406.18236252365176,425.3202657873615,243.17520256546845,8.51750360068366,17.3,27.4,79.0,26260.0
1557285867.0,406.02665655038214,425.4292865088103,244.62922217987077,8.318327706930463,17.2,28.1,79.0,26262.0
1557285987.0,405.82763894789474,425.4356012073188,245.35696453756955,8.183954675514476,17.2,29.0,79.0,26264.0
1557286108.0,405.58477492229895,425.83606767373016,246.37933109779613,7.861495351364727,17.2,29.7,79.0,26266.0
1557286228.0,405.761537542689,426.07463387181036,247.25718121685276,7.803062308063826,17.2,30.4,79.0,26268.0
1557286825.0,405.6867148310906,425.5243545374064,244.77435878684008,8.111466808877491,17.2,28.7,79.0,26274.0
1557286945.0,405.6347037221278,425.6771479355242,246.233570150543,7.953178358607622,17.2,29.4,79.0,26276.0
1557287066.0,405.9134485445226,425.86868626574466,247.11012560784752,7.957977006096552,17.2,30.2,79.0,26278.0
1557287186.0,405.07903577690087,426.6171764981829,243.6106961405593,7.4968560065536956,17.2,28.9,79.0,26280.0
1557287306.0,405.53305171852685,425.98581737168234,242.4500591895324,7.973640107876241,17.3,27.1,79.0,26282.0
1557287427.0,405.81130591695603,425.7963126343657,241.14741446600476,8.23937133368618,17.3,26.1,79.0,26284.0
1557287547.0,406.271033553304,425.17556753147807,243.46547252305515,8.611984893053341,17.3,27.7,79.0,26286.0
1557287667.0,405.698093539957,425.42347638694986,245.06604591486183,8.143418501485911,17.2,28.3,79.0,26288.0
1557287788.0,405.90244007272855,425.536890297615,245.64903176713196,8.161848509640317,17.2,29.2,79.0,26290.0
1557287909.0,405.7366193998412,425.8292341914337,247.25700273951782,7.887456077973383,17.2,30.1,79.0,26292.0
1557288029.0,405.3175223542205,426.5373357867701,243.7561800495413,7.613702298478049,17.3,28.8,79.0,26294.0
1557288149.0,405.557993779664,426.0873785939882,241.72571388328728,7.980379411177681,17.3,27.0,79.0,26296.0
1557288269.0,405.7366193998412,425.4787348408926,241.0028013618268,8.344284001879059,17.3,25.9,79.0,26298.0
1557288389.0,405.96917107535967,425.1581606935603,243.32034195269932,8.476153896523531,17.3,27.5,79.0,26300.0
1557288509.0,405.6867148310906,425.5036230845215,244.9201103971529,8.112597705855809,17.2,28.5,79.0,26302.0
1557288629.0,405.66172825565764,425.536890297615,245.79514526484436,8.043536080527455,17.3,29.3,79.0,26304.0
1557288749.0,405.648199607377,425.9125182421982,246.96417244920195,7.830711213033345,17.3,30.0,79.0,26306.0
1557288870.0,405.53305171852685,426.61476460295614,245.2125887327834,7.604717124487263,17.3,29.3,79.0,26308.0
1557288990.0,405.35666501587303,426.06506995090507,242.3050139618383,7.873694355773527,17.3,27.2,79.0,26310.0
1557289229.0,406.09368766282796,425.2583270625228,243.46567900767852,8.48583713282598,17.3,27.5,79.0,26312.0
1557289348.0,405.786433023716,425.52987028416436,244.62922217987077,8.162571122642763,17.3,28.1,79.0,26314.0
1557289468.0,406.0158542938848,425.4980492510117,245.7953684853964,8.223944281487466,17.2,29.1,79.0,26316.0
1557289588.0,405.59821421951705,425.690448556129,246.81799915176984,7.902566355122536,17.2,29.8,79.0,26318.0
1557289709.0,405.7094263601378,426.5116707539015,245.50390110258368,7.701357710496997,17.3,29.6,79.0,26320.0
1557289830.0,405.50808686187776,426.22547486945234,242.0152721726403,7.8915746825546496,17.3,27.3,79.0,26322.0
1557289950.0,405.4448599294676,425.8189953597693,240.42512413180904,8.099471821132108,17.3,25.8,79.0,26324.0
1557290372.0,405.761537542689,425.69791301474265,245.94116048775717,8.016521221671628,17.2,29.3,79.0,26328.0
1557290492.0,405.761537542689,425.8083812224134,247.25691356655705,7.906712224051808,17.2,30.2,79.0,26330.0
1557290613.0,404.95361248750834,426.7779488455724,243.46547252305515,7.399452488037893,17.2,28.9,79.0,26332.0
1557290733.0,405.07961808402877,426.02855535920054,242.0154623423191,7.783886771906609,17.3,26.8,79.0,26334.0
1557290854.0,405.6731579680537,425.4787348408926,241.29201656292747,8.299740141907073,17.3,25.9,79.0,26336.0
1557290974.0,405.8775291149128,425.21697231297134,243.3202415687236,8.40547920027549,17.2,27.6,79.0,26338.0
1557291095.0,405.90244007272855,425.40271138606494,245.21189988484497,8.240425869253732,17.2,28.5,79.0,26340.0
1557291607.0,405.6326839400289,425.97629992579283,240.8584050081303,8.09955708204509,17.2,26.3,79.0,26344.0
1557291727.0,406.15754460487847,425.0235261475965,242.7398607680344,8.66202924384403,17.2,26.7,79.0,26346.0
1557291847.0,405.698093539957,425.41444878780817,243.9016067397104,8.206206713478666,17.2,27.8,79.0,26348.0
1557291968.0,405.9273283786506,425.4384771880477,245.35731349021233,8.229654566065541,17.2,28.9,79.0,26350.0
1557292088.0,405.6097507429185,425.79452577029394,246.2328614788192,7.895896241000741,17.2,29.7,79.0,26352.0
1557292208.0,405.8637046609151,426.2436358891382,246.3797327191553,7.825540241318304,17.2,30.1,79.0,26354.0
1557292328.0,405.01629675015175,426.34192356109327,242.4497651078072,7.623059949587785,17.2,27.7,79.0,26356.0
1557292449.0,405.36977565034965,425.81181258855554,241.1471442397337,8.033574731669017,17.2,26.6,79.0,26358.0
1557292568.0,405.90244007272855,425.1441403992045,242.5948100362904,8.48717250895609,17.2,26.7,79.0,26360.0
1557292690.0,405.6867148310906,425.25515947679986,243.7562344871945,8.27508181031664,17.1,27.7,79.0,26362.0
1557292811.0,405.90244007272855,425.4413530297602,245.50368597646823,8.20919538609932,17.1,28.8,79.0,26364.0
1557292931.0,405.4580884599597,425.79452577029394,246.2328614788192,7.829553650492583,17.1,29.7,79.0,26366.0
1557293052.0,405.698093539957,425.8917163551336,246.67112043282842,7.8751086203120835,17.1,30.2,79.0,26368.0
1557293172.0,405.02874426935927,426.5224875627717,242.8852367681505,7.543753793268026,17.2,27.8,79.0,26370.0
1557293293.0,405.772764268336,425.91334871490403,241.14729400759362,8.17381792953849,17.2,26.6,79.0,26372.0
1557293704.0,405.7230063977639,425.6173846583721,245.64895900216456,8.046195025483811,17.2,29.3,79.0,26376.0
1557293825.0,405.9134485445226,425.7898507541122,246.81757617776074,8.004259054991607,17.2,30.1,79.0,26378.0
1557293945.0,405.734288721083,426.43575320478936,244.62953776037133,7.7822876293371746,17.2,29.1,79.0,26380.0
1557294065.0,405.557993779664,426.06506995090507,242.01515851257798,7.974946496587188,17.2,27.3,79.0,26382.0
1557294186.0,405.557993779664,425.7581830899598,240.8583774601785,8.153369940723254,17.2,26.1,79.0,26384.0
1557294306.0,406.04394901873866,425.0752689923095,243.46547252305515,8.542679999151845,17.2,27.4,79.0,26386.0
1557294427.0,405.698093539957,425.42638153944563,244.48318762796063,8.171763607474478,17.2,28.2,79.0,26388.0
1557294857.0,405.07903577690087,426.38087272338953,243.03010583061126,7.607274919687242,17.2,27.7,79.0,26392.0
1557294977.0,405.20536871741166,425.97196094543386,241.43653407124748,7.88616797825763,17.2,26.6,79.0,26394.0
1557295098.0,405.88578980595383,425.4320488255306,242.0154623423191,8.383718198940656,17.2,26.2,79.0,26396.0
1557295218.0,406.06882962377375,425.17556753147807,243.61085501714592,8.502653639327972,17.2,27.7,79.0,26398.0
1557295338.0,405.90244007272855,425.4205710334307,244.48257659421049,8.270252095527043,17.2,28.8,79.0,26400.0
1557295458.0,405.6097507429185,425.69542384724434,246.37957194296055,7.927550048878606,17.2,29.5,79.0,26402.0
1557295579.0,405.8637046609151,425.87090173367363,246.9640002626043,7.942127216543796,17.2,30.3,79.0,26404.0
1557296055.0,406.23193132872825,425.25515947679986,243.7562344871945,8.540910910433695,17.2,27.7,79.0,26408.0
1557296175.0,405.9134485445226,425.3581487749205,245.35738340400002,8.257060445165727,17.2,28.8,79.0,26410.0
1557296296.0,405.6347037221278,425.69293569735964,246.2328614788192,7.946953771406197,17.2,29.7,79.0,26412.0
1557296416.0,406.00185811926093,425.8083812224134,246.81723857495118,8.036979469605898,17.2,30.3,79.0,26414.0
1557296537.0,405.11635912863676,426.28106762008883,243.03010583061126,7.658326754818739,17.2,27.7,79.0,26416.0
1557296657.0,405.1551387150078,425.95168481003793,241.58122426159176,7.865436582880753,17.2,26.7,79.0,26418.0
1557296778.0,405.9273283786506,425.2504345464244,241.87045185955404,8.490191747365309,17.2,26.4,79.0,26420.0
1557297259.0,405.50808686187776,426.38451485826556,246.08691429631253,7.636420013670452,17.2,30.3,79.0,26424.0
1557297379.0,404.4642959565722,426.36218538138337,242.8850978760837,7.378756689556247,17.2,27.5,79.0,26426.0
1557297500.0,405.46984207443074,425.8930650654635,241.14726398246935,8.045869066019138,17.2,26.6,79.0,26428.0
1557297620.0,405.9273283786506,425.22019789879954,242.88477512089298,8.450922921936591,17.3,26.9,79.0,26430.0
1557297741.0,405.8387988095408,425.3347865767452,243.7561800495413,8.313639744514415,17.2,27.8,79.0,26432.0
1557297861.0,405.9134485445226,425.6018754006862,245.3575233548852,8.154837680155984,17.2,29.0,79.0,26434.0
1557297981.0,405.9273283786506,425.53416322062765,246.52610711673316,8.129880347675963,17.2,29.5,79.0,26436.0
1557298419.0,405.7094263601378,425.3940562626833,241.72589048542613,8.33053690552277,17.3,26.1,79.0,26440.0
1557298539.0,405.86642565529496,425.25515947679986,243.465420998424,8.376050037715466,17.3,27.7,79.0,26442.0
1557298660.0,406.04394901873866,425.11736920589624,245.35759339199527,8.42462201587397,17.2,28.7,79.0,26444.0
1557298780.0,405.786433023716,425.69293569735964,246.37917074702762,8.007798501328175,17.2,29.6,79.0,26446.0
1557298901.0,405.66172825565764,425.8083812224134,247.25691356655705,7.862587147874517,17.2,30.4,79.0,26448.0
1557299021.0,404.59064174464163,426.7618507323948,242.45001706581857,7.313116067255749,17.2,27.6,79.0,26450.0
1557299142.0,405.46984207443074,425.8953462918757,241.00283014632302,8.052041711050618,17.3,26.4,79.0,26452.0
1557299584.0,405.9521941062434,425.59659837932855,245.64888627868547,8.160252945272086,17.2,29.4,79.0,26456.0
1557299704.0,405.8637046609151,425.68547726789916,247.1102130746044,8.00904615010945,17.2,30.2,79.0,26458.0
1557299825.0,404.7543474614393,426.88053125076254,242.88514413553025,7.315730758957975,17.2,28.0,79.0,26460.0
1557299945.0,405.46984207443074,426.0711379890518,241.29185931473282,7.969303651581357,17.2,26.6,79.0,26462.0
1557300065.0,405.90244007272855,425.15081853990927,241.87045185955404,8.52186008773962,17.2,26.3,79.0,26464.0
1557300185.0,405.70251191661515,425.13745661130713,243.3202917414995,8.355167597645108,17.2,27.6,79.0,26466.0
1557300305.0,405.90244007272855,425.3373158519497,245.35731349021233,8.260671609445696,17.2,28.8,79.0,26468.0
1557300425.0,406.29174827771874,425.6147766159148,245.50254491694284,8.321118229845014,17.2,29.5,79.0,26470.0
1557300545.0,405.9521941062434,426.0331034210904,247.55039672110192,7.888178513311941,17.2,30.5,79.0,26472.0
1557300665.0,404.95361248750834,426.382435490416,242.88514413553025,7.563106397863613,17.2,27.8,79.0,26474.0
1557300906.0,405.9521941062434,425.17140476219254,242.88556217704345,8.48456447292876,17.2,26.2,79.0,26478.0
1557301027.0,405.698093539957,425.43509597425873,243.46536951239116,8.219724579129336,17.2,27.7,79.0,26480.0
1557301508.0,405.1796558069647,426.26422470031446,242.45001706581857,7.71794953761052,17.2,27.5,79.0,26488.0
1557301628.0,405.53305171852685,425.81659946339744,241.0028589664471,8.11150962452742,17.2,26.3,79.0,26490.0
1557301750.0,405.8775291149128,425.0787007766375,243.02986860407856,8.481131431966324,17.2,26.9,79.0,26492.0
1557301870.0,405.66172825565764,425.17556753147807,243.61085501714592,8.304407500132967,17.2,27.7,79.0,26494.0
1557301990.0,405.9521941062434,425.52159705386316,245.21162549209305,8.213871881753146,17.2,28.9,79.0,26496.0
1557302110.0,405.6347037221278,425.59659837932855,246.379974202708,7.977936576374719,17.2,29.3,79.0,26498.0
1557302579.0,405.9273283786506,425.1919786844603,242.3052586800871,8.49338384560345,17.3,26.2,79.0,26502.0
1557302699.0,405.7366193998412,425.33783717307784,243.46562732859638,8.27861788734418,17.3,27.6,79.0,26504.0
1557302820.0,405.9273283786506,425.40271138606494,245.21189988484497,8.252234548230515,17.2,28.5,79.0,26506.0
1557302940.0,405.68454145614714,425.6121692294439,246.0866830542801,8.008873922049549,17.2,29.6,79.0,26508.0
1557303060.0,405.9273283786506,425.9311801802085,246.81732291098103,7.953968417986318,17.3,30.3,79.0,26510.0
1557303181.0,404.9786794680708,426.34354493928726,242.44997497946,7.6072889252485885,17.3,27.6,79.0,26512.0
1557303301.0,405.6326839400289,425.99436607621317,241.00283014632302,8.085277664812738,17.3,26.4,79.0,26514.0
1557303422.0,405.8414411828203,425.0235261475965,242.44972324546654,8.517933177617993,17.3,26.7,79.0,26516.0
1557303542.0,405.761537542689,425.33783717307784,243.61101424295518,8.283001709272135,17.3,27.6,79.0,26518.0
1557303663.0,405.90244007272855,425.52159705386316,245.21162549209305,8.190505572443993,17.2,28.8,79.0,26520.0
1557303783.0,405.55977618494086,425.6771479355242,246.37989366561345,7.912558583340398,17.3,29.3,79.0,26522.0
1557303904.0,405.8637046609151,426.20067022947785,246.08660605777303,7.856486655517994,17.3,30.2,79.0,26524.0
1557304024.0,404.85350921232316,426.38400224044267,242.3050546552652,7.549685664176994,17.3,27.5,79.0,26526.0
1557304145.0,405.7366193998412,425.81659946339744,240.858322470666,8.211078716577909,17.3,26.2,79.0,26528.0
1557304265.0,405.9910060799405,425.04072862869066,243.03001082581864,8.554507543985965,17.3,26.8,79.0,26530.0
1557304385.0,405.6867148310906,425.43509597425873,243.7561800495413,8.199686526587467,17.2,27.7,79.0,26532.0
1557304505.0,405.9661353402448,425.39977634153803,245.50354276577698,8.256949511611817,17.2,28.8,79.0,26534.0
1557304625.0,405.6867148310906,425.53416322062765,246.3797327191553,8.026572433155536,17.2,29.3,79.0,26536.0
1557304746.0,405.6867148310906,425.87090173367363,246.9640002626043,7.863716053291941,17.2,30.4,79.0,26538.0
1557304865.0,405.07903577690087,426.5224875627717,242.44993293045144,7.5840916131612195,17.2,27.5,79.0,26540.0
1557304986.0,405.68454145614714,425.857137894796,240.8583774601785,8.170795687964889,17.3,26.3,79.0,26542.0
1557305443.0,406.02665655038214,425.4924759393094,245.64852328338958,8.238961333331853,17.2,29.4,79.0,26546.0
1557305563.0,405.6867148310906,425.87090173367363,247.11056337726376,7.856454769229973,17.2,30.2,79.0,26548.0
1557305684.0,405.1040688915722,426.4416348154693,243.17549655257017,7.588896171031817,17.2,28.0,79.0,26550.0
1557305804.0,405.5829131204392,425.9900870021701,241.29173416341325,8.050658063148218,17.2,26.8,79.0,26552.0
1557305925.0,405.9273283786506,425.17140476219254,241.58091868369297,8.540103791913438,17.2,26.2,79.0,26554.0
1557306045.0,405.66172825565764,425.21697231297134,243.46557568813563,8.29425355634269,17.2,27.5,79.0,26556.0
1557306166.0,405.59821421951705,425.46212235447615,245.06584454332543,8.081610556467771,17.2,28.6,79.0,26558.0
1557306603.0,405.6326839400289,426.1867913496852,242.01538616397943,7.9603212396946015,17.2,27.2,79.0,26562.0
1557306723.0,405.18026537252,425.78091861825584,240.42519488018365,7.997565345479499,17.2,25.8,79.0,26564.0
1557306844.0,405.7366193998412,425.2408520316652,243.17525146765854,8.334671299343523,17.2,27.0,79.0,26566.0
1557306964.0,405.8775291149128,425.228061473324,243.75563781653267,8.378161814649506,17.2,28.0,79.0,26568.0
1557307085.0,405.698093539957,425.6433175440763,245.211694028906,8.046357337370852,17.1,28.9,79.0,26570.0
1557307205.0,405.698093539957,425.7137470593035,246.2329400508497,7.967022077743943,17.1,29.7,79.0,26572.0
1557307791.0,406.07618662396266,425.43800051072,243.17500733916003,8.41352882728717,17.1,27.6,79.0,26578.0
1557307911.0,405.9521941062434,425.3433641811536,245.21203732678313,8.28934799491229,17.0,28.3,79.0,26580.0
1557308032.0,405.6347037221278,425.6746292969982,245.94070628937655,7.96879194167288,17.0,29.6,79.0,26582.0
1557308152.0,405.786433023716,425.8083812224134,247.25691356655705,7.917786914835467,17.0,30.2,79.0,26584.0
1557308273.0,404.95361248750834,426.382435490416,242.73999509348442,7.5698799403034425,17.0,27.8,79.0,26586.0
1557308393.0,405.35666501587303,425.81659946339744,241.14744467011158,8.025891811477901,17.1,26.3,79.0,26588.0
1557308514.0,405.9910060799405,425.0305551360514,242.59520139819026,8.581915685093787,17.0,26.3,79.0,26590.0
1557309025.0,405.4580884599597,426.0143271250743,247.4040358488161,7.688860554016303,17.0,30.4,79.0,26594.0
1557309146.0,405.01629675015175,426.34192356109327,242.4497651078072,7.623059949587785,17.0,27.7,79.0,26596.0
1557309266.0,405.557993779664,425.6972649602909,241.14741446600476,8.163680693262338,17.0,26.3,79.0,26598.0
1557309386.0,405.6347037221278,425.1647853570802,242.1598653669273,8.370412444289814,16.9,26.5,79.0,26600.0
1557309507.0,405.46984207443074,425.3347865767452,243.61074906062842,8.147976099049403,16.9,27.7,79.0,26602.0
1557309627.0,405.6867148310906,425.39977634153803,245.3575233548852,8.133145193669465,16.9,28.9,79.0,26604.0
1557309748.0,405.1048151493468,425.4118536010157,246.3796523097783,7.816263470290703,16.9,29.3,79.0,26606.0
1557309868.0,405.557993779664,426.40653741997824,246.6727867686111,7.620925938626258,16.9,30.1,79.0,26608.0
1557309989.0,405.36737279910966,426.3249512830306,242.30513615364043,7.7805857566308125,16.9,27.4,79.0,26610.0
1557310109.0,405.43026249029833,425.87970234717466,241.29233375858016,8.02652443687958,16.8,26.0,79.0,26612.0
1557310229.0,405.9273283786506,425.0270416113214,242.8852367681505,8.536363327780826,16.8,26.6,79.0,26614.0
1557310349.0,405.46984207443074,425.2727086597442,243.6105904167704,8.173526340762235,16.7,27.8,79.0,26616.0
1557362375.0,406.2998411175631,428.84068367088884,247.5497506287948,7.042775358250578,16.4,29.2,80.0,26626.0
1557362495.0,407.0296776179335,427.25382426331004,248.1363676375633,7.8566138174584035,16.1,30.1,80.0,26628.0
